label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
R,0.0,0.0,0.0,-0.04386371374130249,-0.03841686248779297,-0.011992415486702157,-0.06120431423187256,-0.12008419632911682,-0.014343549570867253,-0.041644930839538574,-0.18832120299339294,-0.019177020600864125,-0.007577002048492432,-0.22049397230148315,-0.02446851421041174,-0.048820555210113525,-0.16713425517082214,0.010017581210604476,-0.04534757137298584,-0.23607823252677917,-0.0011591567460982333,-0.03428882360458374,-0.2816680073738098,-0.010290929189750386,-0.02076244354248047,-0.3206931948661804,-0.016809872425028516,-0.01965510845184326,-0.16888177394866943,0.00578757507832961,-0.025057196617126465,-0.24931418895721436,-0.007471308651247455,-0.027821838855743408,-0.29398295283317566,-0.01764597099167986,-0.02561020851135254,-0.3332682251930237,-0.02329651553077383,0.009629309177398682,-0.15732049942016602,-0.0018953635160414706,0.013541936874389648,-0.23073360323905945,-0.030355411655136777,-0.003427267074584961,-0.1776123344898224,-0.03595161910993738,-0.012939631938934326,-0.13041937351226807,-0.03149766202909632,0.03817152976989746,-0.13532695174217224,-0.010033141895064546,0.022553324699401855,-0.1721596121788025,-0.036459849289485646,0.009233653545379639,-0.1303594708442688,-0.03958661209685488,0.005349099636077881,-0.0936896800994873,-0.03621177848322077
R,0.0,0.0,0.0,-0.04559814929962158,-0.03680121898651123,-0.016213760305191727,-0.06837666034698486,-0.1131415069103241,-0.021870190802957268,-0.05139946937561035,-0.18098974227905273,-0.02918084390833542,-0.01842021942138672,-0.21680811047554016,-0.03630010277404949,-0.06414413452148438,-0.17743441462516785,-0.0004481535011393589,-0.06422144174575806,-0.2553807497024536,-0.015776400048281403,-0.05666226148605347,-0.30680328607559204,-0.02679659478738472,-0.04765111207962036,-0.3501334488391876,-0.033876589093353005,-0.03335440158843994,-0.17806562781333923,-0.004714077863837929,-0.044658124446868896,-0.26708054542541504,-0.021641526896502228,-0.05020695924758911,-0.31487298011779785,-0.03221878648176357,-0.05104243755340576,-0.3566594123840332,-0.03687037766351864,-0.0008652210235595703,-0.16517284512519836,-0.012250762026752682,-0.0003432035446166992,-0.23122909665107727,-0.043410888466979713,-0.014115869998931885,-0.17055413126945496,-0.0463585244156377,-0.021638691425323486,-0.12080737948417664,-0.038498258743430824,0.029940485954284668,-0.14020323753356934,-0.02072662726416752,0.013395309448242188,-0.17320042848587036,-0.047761915776874275,0.0015349388122558594,-0.1284264624118805,-0.047565607879306526,-0.0025524497032165527,-0.09188979864120483,-0.040649435076858254
R,0.0,0.0,0.0,-0.043395161628723145,-0.03681296110153198,-0.020345600481050496,-0.06655395030975342,-0.10910660028457642,-0.02981163763524819,-0.04486018419265747,-0.17137733101844788,-0.04026423969389725,-0.013340294361114502,-0.20882830023765564,-0.0500471835684948,-0.06761354207992554,-0.19183236360549927,-0.01208548729391623,-0.06486940383911133,-0.27213600277900696,-0.03352145680310059,-0.05716150999069214,-0.326427161693573,-0.047681866372840886,-0.04914587736129761,-0.3730907738208771,-0.05586495825173188,-0.035596489906311035,-0.1933327615261078,-0.017354341382997518,-0.046987950801849365,-0.29344385862350464,-0.03870401733638573,-0.05138528347015381,-0.3447890877723694,-0.049612129266279226,-0.052430152893066406,-0.3905520737171173,-0.05302155592562485,-0.0009508132934570312,-0.17642924189567566,-0.025922371233718877,-0.0006961822509765625,-0.22315168380737305,-0.05923498251559067,-0.013581395149230957,-0.15930092334747314,-0.06040650808336068,-0.021608293056488037,-0.11745703220367432,-0.050416411991136556,0.03158646821975708,-0.1447691023349762,-0.03609224611045647,0.020301461219787598,-0.16912254691123962,-0.061872517849224096,0.00614851713180542,-0.12046921253204346,-0.05810957231642533,-0.001280069351196289,-0.08936363458633423,-0.04855343156577874
R,0.0,0.0,0.0,-0.04318767786026001,-0.03939539194107056,-0.02346144299400521,-0.06234335899353027,-0.11180484294891357,-0.03424059654963685,-0.03821718692779541,-0.17217859625816345,-0.045509998308546074,-0.007414460182189941,-0.2104300558567047,-0.05564801077736092,-0.06359034776687622,-0.1983797550201416,-0.01318012047005368,-0.056236088275909424,-0.2788753807544708,-0.035575356887704856,-0.04533183574676514,-0.3344821333885193,-0.05087402145755959,-0.03427386283874512,-0.3820568919181824,-0.059806217061407096,-0.03127259016036987,-0.19858908653259277,-0.017511692451364524,-0.04012793302536011,-0.299222469329834,-0.03974684010637475,-0.042485952377319336,-0.3530987501144409,-0.051294699864513404,-0.041296422481536865,-0.40139880776405334,-0.055205934302932747,0.0032432079315185547,-0.17901074886322021,-0.025652044074661262,0.0076233744621276855,-0.22708752751350403,-0.060209006624347694,-0.007250964641571045,-0.16372951865196228,-0.06176909114611817,-0.01773834228515625,-0.12284481525421143,-0.05193766634357644,0.03559499979019165,-0.14461347460746765,-0.03573447148693276,0.029008090496063232,-0.17173698544502258,-0.06285683866036607,0.012855589389801025,-0.12408125400543213,-0.05973514224780274,0.002034127712249756,-0.0939565896987915,-0.05053688268554879
R,0.0,0.0,0.0,-0.04314076900482178,-0.039990007877349854,-0.024027969286805728,-0.06187993288040161,-0.11117875576019287,-0.035689180315500835,-0.03754854202270508,-0.17037418484687805,-0.04784369242287312,-0.006050586700439453,-0.20747819542884827,-0.0588884368250433,-0.061542510986328125,-0.200575053691864,-0.014834417560166457,-0.05412459373474121,-0.28096234798431396,-0.037428972841269115,-0.043699443340301514,-0.3365476131439209,-0.05314205733037625,-0.03322601318359375,-0.3840988278388977,-0.06241042685604725,-0.02894216775894165,-0.2003147304058075,-0.018977216974860767,-0.03762584924697876,-0.3005613386631012,-0.04093292874193821,-0.03960639238357544,-0.3559534549713135,-0.05245126184917126,-0.038311779499053955,-0.40436287224292755,-0.05653140840030346,0.005732893943786621,-0.17972075939178467,-0.026908037782675365,0.00877612829208374,-0.2250828742980957,-0.061084286839729884,-0.006596863269805908,-0.16340607404708862,-0.06305794191456471,-0.01777726411819458,-0.1219218373298645,-0.053605010331637004,0.03810405731201172,-0.14421629905700684,-0.03682926815844212,0.03217273950576782,-0.1737232804298401,-0.06379634660578404,0.014505565166473389,-0.12691640853881836,-0.060696975857979396,0.0013501644134521484,-0.09391295909881592,-0.05153198686338101
R,0.0,0.0,0.0,-0.04436182975769043,-0.03601062297821045,-0.02461935701569473,-0.06588780879974365,-0.10189610719680786,-0.03799315850039875,-0.0435214638710022,-0.15660005807876587,-0.051762092213834876,-0.012651026248931885,-0.1918865442276001,-0.06433303589722073,-0.06531083583831787,-0.19793245196342468,-0.019032360341157073,-0.05906456708908081,-0.2778349816799164,-0.04309223527809536,-0.050238192081451416,-0.332800030708313,-0.05926517332693493,-0.04179924726486206,-0.3809666633605957,-0.06862089718481457,-0.032397687435150146,-0.19995835423469543,-0.023727526243533248,-0.042912304401397705,-0.30000776052474976,-0.04698685864707386,-0.0460660457611084,-0.3558921217918396,-0.05866850848099148,-0.04645979404449463,-0.40592533349990845,-0.06250092322727596,0.003045201301574707,-0.18134847283363342,-0.03204430575271999,0.002115786075592041,-0.21720847487449646,-0.06605650420090114,-0.011317849159240723,-0.15712320804595947,-0.06794430996080791,-0.020565032958984375,-0.11910200119018555,-0.058442729811872596,0.03610330820083618,-0.14772272109985352,-0.0425299846639291,0.028232276439666748,-0.1687932312488556,-0.06752006645103847,0.011119425296783447,-0.1222112774848938,-0.06358163739344036,-0.0008785128593444824,-0.09191447496414185,-0.054163827847446555
S,0.0,0.0,0.0,-0.04664599895477295,-0.025373518466949463,-0.0062198777122972615,-0.08603847026824951,-0.07984870672225952,-0.012561090141403497,-0.12841153144836426,-0.1130688488483429,-0.02306838504956943,-0.16272211074829102,-0.12247464060783386,-0.03174264714108688,-0.04495269060134888,-0.1633230745792389,0.014181403592360198,-0.07580840587615967,-0.2032642662525177,-0.007835035994517625,-0.08892613649368286,-0.16911664605140686,-0.027295416071879686,-0.08658427000045776,-0.13197535276412964,-0.03691038101898414,-0.030322372913360596,-0.18507441878318787,0.005964812040460288,-0.05931699275970459,-0.24948835372924805,-0.006733784768599094,-0.0885244607925415,-0.2882242500782013,-0.016864335015284837,-0.11202621459960938,-0.32561901211738586,-0.023910453393924058,-0.007605493068695068,-0.19088292121887207,-0.007668785601723016,-0.01126861572265625,-0.27212193608283997,-0.020267410054671586,-0.019740700721740723,-0.322711706161499,-0.027345800623166383,-0.026905953884124756,-0.36766965687274933,-0.03152874842272979,0.013857603073120117,-0.18275761604309082,-0.022946463748681367,0.029334425926208496,-0.24970579147338867,-0.028680359795558275,0.035326600074768066,-0.29709142446517944,-0.02931220814572555,0.03796762228012085,-0.34133198857307434,-0.030303750038015664
S,0.0,0.0,0.0,-0.04958474636077881,-0.025374174118041992,-0.008203777165718407,-0.09268772602081299,-0.08311975002288818,-0.01586185550094399,-0.13808846473693848,-0.11776697635650635,-0.027470124566562504,-0.17442774772644043,-0.12730848789215088,-0.036864982599027485,-0.054145216941833496,-0.17086529731750488,0.012495449131719738,-0.08647578954696655,-0.21197065711021423,-0.01258617607653889,-0.09830653667449951,-0.17431312799453735,-0.03408413907290253,-0.09439027309417725,-0.13442367315292358,-0.044620683097846836,-0.03743201494216919,-0.19296124577522278,0.004468924684815079,-0.0693429708480835,-0.2582089304924011,-0.010141836160428852,-0.09841030836105347,-0.2997116446495056,-0.021454298549898,-0.12141668796539307,-0.34091252088546753,-0.02910846812427792,-0.011549592018127441,-0.19768834114074707,-0.009445522592969269,-0.015800952911376953,-0.28168657422065735,-0.024344814622409672,-0.0234336256980896,-0.3341745436191559,-0.03222781946659836,-0.030318021774291992,-0.38244786858558655,-0.03659594958425316,0.01337587833404541,-0.18772485852241516,-0.025052601152665943,0.029765546321868896,-0.2558245062828064,-0.03297428941131386,0.03665876388549805,-0.3047701120376587,-0.034401485377557606,0.0399591326713562,-0.35235071182250977,-0.03561346014738831
S,0.0,0.0,0.0,-0.050131142139434814,-0.02472519874572754,-0.008469502895778191,-0.09343534708023071,-0.08270519971847534,-0.016253015480643285,-0.13875561952590942,-0.11783772706985474,-0.02801025890529729,-0.17507702112197876,-0.12656620144844055,-0.03756068506062604,-0.054282546043395996,-0.17135202884674072,0.012030466005498397,-0.08721697330474854,-0.21241846680641174,-0.013242272183006776,-0.09895098209381104,-0.1742125153541565,-0.034741653583651555,-0.09499293565750122,-0.1344788372516632,-0.04533554845274068,-0.03797119855880737,-0.1934707760810852,0.004037269868248927,-0.07044655084609985,-0.25816237926483154,-0.010731013945942891,-0.09952467679977417,-0.29889214038848877,-0.02217416138172723,-0.1224508285522461,-0.34023183584213257,-0.02996036083222009,-0.012109935283660889,-0.19811901450157166,-0.009844028845137132,-0.015877246856689453,-0.2827787697315216,-0.025028337247377408,-0.023423433303833008,-0.33505192399024963,-0.033003608219033254,-0.030534029006958008,-0.38351263105869293,-0.03747542806685544,0.013105571269989014,-0.18809807300567627,-0.02541815721214391,0.03013843297958374,-0.2565043568611145,-0.033960545889740956,0.03718048334121704,-0.30572015047073364,-0.035674402944451344,0.040354371070861816,-0.35380077362060547,-0.03702093892515279
S,0.0,0.0,0.0,-0.050465941429138184,-0.024354219436645508,-0.008812432744178977,-0.09385639429092407,-0.08306831121444702,-0.016427295849297252,-0.13989800214767456,-0.11799159646034241,-0.028007479951355663,-0.1768348217010498,-0.12706422805786133,-0.03730713819024345,-0.056005656719207764,-0.17154237627983093,0.012595777764346394,-0.0892033576965332,-0.2126939594745636,-0.012555453561816421,-0.10133951902389526,-0.173689067363739,-0.03404665608761093,-0.09766197204589844,-0.13351845741271973,-0.04463837166187545,-0.03920704126358032,-0.19402125477790833,0.004779603696789536,-0.07191276550292969,-0.2580859065055847,-0.00999127664474031,-0.1009824275970459,-0.29975804686546326,-0.021578122497174945,-0.12411725521087646,-0.34205150604248047,-0.02945120689329883,-0.012671470642089844,-0.19914773106575012,-0.009044727877352443,-0.01755666732788086,-0.28328919410705566,-0.024500804588768688,-0.02526700496673584,-0.33558765053749084,-0.03280172367450973,-0.03245967626571655,-0.38380350172519684,-0.037323205367300716,0.013297319412231445,-0.1898287832736969,-0.024582777739141193,0.03007906675338745,-0.2588711678981781,-0.03314047549721977,0.03687065839767456,-0.3084014058113098,-0.03499491755721351,0.03958827257156372,-0.3563835024833679,-0.036395373389694896
S,0.0,0.0,0.0,-0.050954997539520264,-0.023223876953125,-0.009958128823384982,-0.09463489055633545,-0.081351637840271,-0.01818071716134284,-0.14080840349197388,-0.11690351366996765,-0.030148441350505095,-0.17783641815185547,-0.12596571445465088,-0.03970884010796283,-0.058358967304229736,-0.16988390684127808,0.011334542737856168,-0.09197807312011719,-0.21100524067878723,-0.015025956934735518,-0.10380858182907104,-0.1713164746761322,-0.03700056523685191,-0.0998724102973938,-0.13025593757629395,-0.047544161236331206,-0.04109323024749756,-0.19284895062446594,0.003977365878924388,-0.07346087694168091,-0.2568743824958801,-0.01108533368115161,-0.10216259956359863,-0.29876509308815,-0.02244586721663211,-0.12507683038711548,-0.3414807915687561,-0.030005326873109084,-0.013998985290527344,-0.19824612140655518,-0.009581115475342017,-0.018810927867889404,-0.2820169925689697,-0.025444416707799178,-0.026500463485717773,-0.33402249217033386,-0.03329539523129199,-0.03373908996582031,-0.3822655975818634,-0.037303338205859404,0.012731730937957764,-0.18872708082199097,-0.024966732046053153,0.0293615460395813,-0.25704777240753174,-0.03388818577532504,0.036394476890563965,-0.30625051259994507,-0.035494583106086,0.039439499378204346,-0.35414087772369385,-0.03647000194196437
S,0.0,0.0,0.0,-0.051767587661743164,-0.02198493480682373,-0.010557217317256118,-0.09662055969238281,-0.08103811740875244,-0.01874085029456296,-0.14289921522140503,-0.11568126082420349,-0.0304257206419436,-0.18016934394836426,-0.12386646866798401,-0.03976487813386598,-0.06320726871490479,-0.1690729558467865,0.010679856148925637,-0.09552168846130371,-0.21012943983078003,-0.01575325688216367,-0.1062312126159668,-0.16915056109428406,-0.03778139574322381,-0.10240685939788818,-0.12783727049827576,-0.048368197659584666,-0.04481649398803711,-0.19195926189422607,0.003399859388736104,-0.07630419731140137,-0.2555314302444458,-0.011047615463468219,-0.10425853729248047,-0.2963833212852478,-0.022475468719932223,-0.1269322633743286,-0.33848363161087036,-0.030218991244765903,-0.016339898109436035,-0.1964360475540161,-0.010151287334593917,-0.020409584045410156,-0.2804611921310425,-0.02619961349162736,-0.028310298919677734,-0.33336424827575684,-0.03501903338226953,-0.036220431327819824,-0.38291336596012115,-0.039824903736445094,0.011976242065429688,-0.18576493859291077,-0.025434150154325152,0.028591930866241455,-0.2539387345314026,-0.035216067711445476,0.035820186138153076,-0.30307435989379883,-0.037484542260500575,0.03882116079330444,-0.351243257522583,-0.03892006052527108
S,0.0,0.0,0.0,-0.050094008445739746,-0.02208012342453003,-0.010661188635737062,-0.09542989730834961,-0.08210915327072144,-0.01897621353319323,-0.14144295454025269,-0.1190091073513031,-0.030715856823832155,-0.17909914255142212,-0.12732309103012085,-0.04012116057029402,-0.06368076801300049,-0.17006811499595642,0.009319393772869944,-0.09668612480163574,-0.21359127759933472,-0.016619229811936975,-0.10727202892303467,-0.17428693175315857,-0.037617113563925386,-0.10335153341293335,-0.1333043873310089,-0.047516606870800615,-0.04500025510787964,-0.19341808557510376,0.002216718502580761,-0.07675111293792725,-0.2578583359718323,-0.010932052630693079,-0.1039891242980957,-0.2980252504348755,-0.021282799664646745,-0.12599748373031616,-0.3390022814273834,-0.028471773613006235,-0.01591634750366211,-0.19781914353370667,-0.011087644967943788,-0.019443273544311523,-0.2819161117076874,-0.026587702456623674,-0.027326762676239014,-0.33508163690567017,-0.03497943294397032,-0.035442352294921875,-0.384007528424263,-0.0397300535177294,0.01310110092163086,-0.18667301535606384,-0.026063043746859194,0.030598759651184082,-0.2548338770866394,-0.03690458846440947,0.03779786825180054,-0.3043663501739502,-0.03985615831962264,0.04064440727233887,-0.3524881601333618,-0.041611846659094454
S,0.0,0.0,0.0,-0.050137996673583984,-0.021881163120269775,-0.011296920669771282,-0.09467804431915283,-0.08101099729537964,-0.020029268418944923,-0.1406574249267578,-0.1176590621471405,-0.032019865890539734,-0.17859452962875366,-0.1273041069507599,-0.0418255303106676,-0.06317669153213501,-0.16954532265663147,0.008629915113054665,-0.09640735387802124,-0.211544007062912,-0.017430137102998344,-0.10804659128189087,-0.1726658046245575,-0.03883464746693477,-0.1051710844039917,-0.13249626755714417,-0.049050537129438965,-0.04438716173171997,-0.1932489275932312,0.0019921954203923065,-0.07607102394104004,-0.2567068934440613,-0.011415736941195576,-0.10256850719451904,-0.297199010848999,-0.022009267663158028,-0.12392079830169678,-0.3388553857803345,-0.02931560688237056,-0.015033304691314697,-0.19814777374267578,-0.010813478571868984,-0.01910954713821411,-0.2809075713157654,-0.02669739276687011,-0.026616036891937256,-0.3343079686164856,-0.03536905088046893,-0.034337401390075684,-0.38356588780879974,-0.04012183212260112,0.01446223258972168,-0.18761005997657776,-0.025298250099218933,0.03116661310195923,-0.25584012269973755,-0.036102966596878616,0.03855454921722412,-0.30514371395111084,-0.03880759068349704,0.04169178009033203,-0.3527936339378357,-0.04027323537091121
S,0.0,0.0,0.0,-0.050836920738220215,-0.021382391452789307,-0.010888880010043067,-0.09566962718963623,-0.08084690570831299,-0.01915449731359331,-0.1418759822845459,-0.11745470762252808,-0.03076076962361185,-0.17997956275939941,-0.12771070003509521,-0.04002077959785311,-0.06397509574890137,-0.1691441535949707,0.009167620089556294,-0.09732472896575928,-0.21319639682769775,-0.01632793702492563,-0.10860192775726318,-0.17504745721817017,-0.03698752530226557,-0.10536712408065796,-0.1353764832019806,-0.046746325570438785,-0.04492223262786865,-0.19371548295021057,0.0024095772455439146,-0.07667642831802368,-0.2576919496059418,-0.011401655975078029,-0.10323870182037354,-0.29849308729171753,-0.021836471635197086,-0.1250225305557251,-0.34041571617126465,-0.028810555937980098,-0.01582777500152588,-0.19919222593307495,-0.010457709322963638,-0.02103501558303833,-0.2822829484939575,-0.026540196392033977,-0.029130280017852783,-0.3349762558937073,-0.03496970691094248,-0.03756028413772583,-0.38340145349502563,-0.039364919889067096,0.013335883617401123,-0.18883055448532104,-0.02498158522257654,0.029988884925842285,-0.25642356276512146,-0.03577272676238863,0.0372241735458374,-0.30575335025787354,-0.038550172823761386,0.04039895534515381,-0.3531814217567444,-0.03993890144238321
S,0.0,0.0,0.0,-0.05154085159301758,-0.020630300045013428,-0.012060824556250793,-0.09692656993865967,-0.08017396926879883,-0.020896642243464214,-0.14346253871917725,-0.11730086803436279,-0.032905063366492016,-0.18159592151641846,-0.12700867652893066,-0.04251019540985368,-0.06587255001068115,-0.1676669418811798,0.007886431405346173,-0.09899735450744629,-0.21160396933555603,-0.018472383504708034,-0.10983872413635254,-0.17314079403877258,-0.039723708068926555,-0.10643899440765381,-0.13331860303878784,-0.04969887319763444,-0.046328186988830566,-0.19263839721679688,0.0016944458401084717,-0.077511727809906,-0.25580930709838867,-0.012296269422371608,-0.10424411296844482,-0.2964925169944763,-0.02277978393991731,-0.12633174657821655,-0.33884772658348083,-0.02975449967940591,-0.016724109649658203,-0.19881734251976013,-0.01073249406923793,-0.02256399393081665,-0.28233858942985535,-0.026852168848712665,-0.030761539936065674,-0.33499568700790405,-0.03503399226625703,-0.039119064807891846,-0.3838978260755539,-0.03920734185536645,0.013078153133392334,-0.18913611769676208,-0.02495590481718324,0.02915799617767334,-0.25742393732070923,-0.0356725107487037,0.03600281476974487,-0.30704018473625183,-0.0382437470908954,0.03879612684249878,-0.3549482226371765,-0.03941194969971917
S,0.0,0.0,0.0,-0.051334500312805176,-0.021716535091400146,-0.01178661534565606,-0.09694826602935791,-0.08054667711257935,-0.020758887622534417,-0.14356458187103271,-0.11714708805084229,-0.032973067704617165,-0.18234515190124512,-0.12734082341194153,-0.042999377343832634,-0.06670498847961426,-0.1683306097984314,0.007717231884569742,-0.10046088695526123,-0.2120085060596466,-0.01875401834028878,-0.11166322231292725,-0.17353031039237976,-0.040056994054495476,-0.10857784748077393,-0.1337657868862152,-0.0500771197118155,-0.047047436237335205,-0.1933986246585846,0.00117933704980544,-0.07835608720779419,-0.25681647658348083,-0.01280454346913018,-0.10483032464981079,-0.2967278063297272,-0.02352067070084729,-0.1267775297164917,-0.33847784996032715,-0.030681390184938095,-0.0172044038772583,-0.19929441809654236,-0.011530378703056954,-0.02290397882461548,-0.28234827518463135,-0.028403468299686097,-0.031528353691101074,-0.3351757228374481,-0.037490689996658944,-0.040451228618621826,-0.3840012401342392,-0.042169252280174874,0.012853085994720459,-0.18869799375534058,-0.02585708523172059,0.029215335845947266,-0.25665175914764404,-0.037545205894886635,0.03625214099884033,-0.305982768535614,-0.04060946950691857,0.039222776889801025,-0.35336729884147644,-0.04199433872479119
S,0.0,0.0,0.0,-0.05163079500198364,-0.020327627658843994,-0.012168949194460765,-0.09681928157806396,-0.07897603511810303,-0.02143279062977399,-0.1430809497833252,-0.11660486459732056,-0.033923063151746646,-0.18220776319503784,-0.12752261757850647,-0.04420265155306424,-0.06861370801925659,-0.167344868183136,0.0075149534230831705,-0.10212135314941406,-0.21128147840499878,-0.0189893038051423,-0.11355096101760864,-0.1730051338672638,-0.040349319301753894,-0.1105077862739563,-0.13329505920410156,-0.05042042183151807,-0.04898422956466675,-0.1930561065673828,0.0011077266379970752,-0.08033734560012817,-0.2564234733581543,-0.01198557643613185,-0.1063738465309143,-0.29620885848999023,-0.022039228774815456,-0.12792205810546875,-0.33818233013153076,-0.02892182553580369,-0.018844783306121826,-0.199551522731781,-0.011575996600299732,-0.02464604377746582,-0.28249984979629517,-0.027677861698180095,-0.0332983136177063,-0.33558928966522217,-0.03621754022708501,-0.042384982109069824,-0.38431215286254883,-0.040814593158870593,0.011635124683380127,-0.1893123984336853,-0.026007607303768054,0.028413772583007812,-0.25702929496765137,-0.03763171257844533,0.035651206970214844,-0.30654168128967285,-0.04071875634065236,0.038661837577819824,-0.3540179431438446,-0.04218094395866956
S,0.0,0.0,0.0,-0.05101275444030762,-0.020150423049926758,-0.012446368040201605,-0.09694194793701172,-0.07939815521240234,-0.021632309930083693,-0.14340060949325562,-0.11740902066230774,-0.03391607843494171,-0.18209707736968994,-0.12806856632232666,-0.04403953991985077,-0.06870025396347046,-0.16793707013130188,0.006827133314999401,-0.10265785455703735,-0.21169811487197876,-0.01965184688722843,-0.11304599046707153,-0.17307010293006897,-0.04082050912236923,-0.10902363061904907,-0.13334882259368896,-0.05078523226237053,-0.048669517040252686,-0.193445086479187,0.00036482636662071855,-0.08027130365371704,-0.2579815685749054,-0.013011638933477343,-0.10676109790802002,-0.2982615530490875,-0.023435002119896353,-0.12881410121917725,-0.3401952087879181,-0.030643246994969786,-0.018347740173339844,-0.1995667815208435,-0.012360536420402468,-0.024065852165222168,-0.2835913300514221,-0.029053457008359374,-0.03284895420074463,-0.3371152877807617,-0.038340777085778655,-0.04215085506439209,-0.3862289637327194,-0.043435852901694716,0.012280642986297607,-0.18939447402954102,-0.026739200504181326,0.028425395488739014,-0.2584293484687805,-0.03887864567494148,0.03545653820037842,-0.3081774413585663,-0.04233461983656639,0.038244783878326416,-0.3557794690132141,-0.04411331556892151
S,0.0,0.0,0.0,-0.051003098487854004,-0.020729005336761475,-0.01183500963760764,-0.09678363800048828,-0.07974988222122192,-0.020824275757505006,-0.14327579736709595,-0.11704069375991821,-0.033053567479683466,-0.18205726146697998,-0.12826654314994812,-0.043103372524811334,-0.06775432825088501,-0.16853368282318115,0.007494262572990351,-0.10145509243011475,-0.21256551146507263,-0.019001288186146326,-0.11237728595733643,-0.17422989010810852,-0.04006199337108285,-0.10892617702484131,-0.13430067896842957,-0.04988123274905831,-0.04779261350631714,-0.1941719949245453,0.0008211032623961501,-0.0790560245513916,-0.25894927978515625,-0.012927871975435323,-0.10555684566497803,-0.29881221055984497,-0.023074883814288683,-0.12768089771270752,-0.33997276425361633,-0.029806040074063844,-0.0176355242729187,-0.20038676261901855,-0.01207549575282485,-0.022854208946228027,-0.2841615080833435,-0.028980996306373186,-0.03132343292236328,-0.33751386404037476,-0.03768895737393052,-0.040356457233428955,-0.3862931728363037,-0.042097529243065424,0.012663483619689941,-0.18993672728538513,-0.026591321300102777,0.029307186603546143,-0.25857090950012207,-0.03864563799960763,0.03630286455154419,-0.30851757526397705,-0.041655363361670084,0.03914237022399902,-0.3562197685241699,-0.04290840200646073
S,0.0,0.0,0.0,-0.05137914419174194,-0.02157115936279297,-0.011838124315133314,-0.09778094291687012,-0.08163952827453613,-0.02069766837625764,-0.14476639032363892,-0.11825722455978394,-0.03272697161405347,-0.18370085954666138,-0.12796014547348022,-0.042433122354438524,-0.06732863187789917,-0.17051208019256592,0.0074215608696732716,-0.10204851627349854,-0.21427342295646667,-0.019115658658435564,-0.11330240964889526,-0.17509454488754272,-0.04030150379507802,-0.10995197296142578,-0.13482558727264404,-0.05018444563715718,-0.04786151647567749,-0.19571661949157715,0.0008455353021901146,-0.08063268661499023,-0.2602193057537079,-0.013257841761102895,-0.10759758949279785,-0.3009740114212036,-0.023560632201721887,-0.12982052564620972,-0.34307193756103516,-0.030348401698162775,-0.018124759197235107,-0.20157268643379211,-0.011945942598273973,-0.024303913116455078,-0.2855917811393738,-0.028823854583194475,-0.033222734928131104,-0.33867910504341125,-0.03741143475740216,-0.04247075319290161,-0.3871975243091583,-0.041728167044809084,0.01182788610458374,-0.19091752171516418,-0.026400657552173357,0.0284348726272583,-0.2597501873970032,-0.038169933664491396,0.03545325994491577,-0.30982446670532227,-0.04112659226625226,0.03828275203704834,-0.3576836884021759,-0.04241069983213208
S,0.0,0.0,0.0,-0.05125141143798828,-0.02209770679473877,-0.011869074975578542,-0.09680628776550293,-0.07960760593414307,-0.021369869088260884,-0.14368104934692383,-0.11549791693687439,-0.03418270145866131,-0.18251729011535645,-0.12597519159317017,-0.044669848134248014,-0.06768643856048584,-0.17060250043869019,0.007978217477472072,-0.10216361284255981,-0.21317631006240845,-0.019166283508269544,-0.11263638734817505,-0.17389336228370667,-0.041090231587617154,-0.10855454206466675,-0.13335710763931274,-0.05145492797109341,-0.0485987663269043,-0.19553104043006897,0.0013245072090342092,-0.0808451771736145,-0.25898832082748413,-0.013102081803111787,-0.10787838697433472,-0.29951295256614685,-0.02412021180006718,-0.13024669885635376,-0.3417283296585083,-0.03155640905114865,-0.01888573169708252,-0.20127272605895996,-0.0115992428860352,-0.024374783039093018,-0.28492647409439087,-0.028420765151707883,-0.03306150436401367,-0.33817264437675476,-0.037184607436387296,-0.041892290115356445,-0.3874352276325226,-0.04177875464174008,0.011241436004638672,-0.19043821096420288,-0.026245387469856496,0.02797168493270874,-0.2589467167854309,-0.03780744617196774,0.03494250774383545,-0.30889952182769775,-0.04076140766355252,0.03785824775695801,-0.35726457834243774,-0.042152583797900434
